🔴 Wakacje w Teyvacie | GENSHIN IMPACT Livestream #15
🔗 https://www.youtube.com/watch?v=9ILtuiAVQFI

4:  Cześć.
16745:  Klikam w losowe miejsca.
16750:  To jest skandal absolutny.
16752:  Kobayashi jakiś.
16753:  Kobayashi z Rashi.
16755:  Nie mówcie mi, że nie było dziś Raiden Shogun.
16757:  Musi być dziś Raiden Shogun.
16762:  W ostatnim akcie była ta Sangonomia.
16766:  Tu jest Goru.
16767:  Nie, ostatni akt to było wtedy, kiedy dodali wyspę.
16773:  Raiden mało się odzywa.
16774:  No tak, bo to jest najlepsza postać, ona się nie musi odzywać, żeby po prostu emanował z niej mrok i władza.
16781:  Teppei?
16783:  Naprawdę?
16786:  Co ty mówisz?
16786:  Jak to Teppei?
16789:  Czy ja znowu czegoś nie pamiętam?
16797:  Nie!
16798:  To nie jest Raiden Shogun!
16799:  No nie występowała pod tym pseudonimem, już myślałem.
16804:  Masz drugą zakładkę na górze.
16807:  Znaczy, chodzi wam o to, ale to są story questy, to ja wiem.
16809:  No dobrze, dobrze, dobrze.
16810:  A był jakiś story quest z Raiden?
16812:  Musiał być.
16812:  O Jezus, dwa były.
16814:  Aaaa, Imperatrix!
16815:  Aaaa, Imperatrix!
16817:  Aaaa!
16818:  Chcia!
16818:  Proszę, mów.
16824:  Proszę, mów więcej.
16834:  Wspaniałe.
16835:  Wspaniałe.
16835:  Wiem, co będę robił.
16837:  Wiem, co będę robił.
16840:  To co, a mnie przeprosić?
16841:  To pozostanie między mną a Raiden fucking Shogun.
16866:  Hej Atosa, jak się idzie?
16891:  Oh, to ty też.
16892:  Chciałam po prostu poszukać ciebie.
16895:  Chciałam ci podziękować.
16897:  Byłam częścią partii szukania, więc... Pamiętam, co się teraz stało z Kari-bearem.
16903:  Szczerze, ja... Nie wierzę, że zapomniałam o czymś tak ważnym.
16912:  Czemu według mnie Ei to jest najlepsza postać?
16914:  Najbardziej skomplikowana, wiesz?
16916:  I zaskakująca.
16917:  Na początku jej nienawidziłem, a potem... Och, coś wspaniałego.
16922:  I poza tym jest potężna.
16924:  To jest rzeczywiście archontka, której wierzyłem, że jest potężna.
16928:  I była potężna.
16930:  Wszyscy inni archonci mnie zawiedli.
16933:  Jurenturm znajduje się w Milfgardzie, absolutnie.
16947:  Ja przez Raiden Shogun przestałem myśleć, że żywioł Elektra jest słaby.
16953:  A myślałem, że jest słaby z uwagi na to, że grałem wcześniej kaszlnięciem, czyli Fischl.
16967:  Okej, przyzwyczaiłabym się.
16969:  Po prostu złożyłam brawą twarz.
16972:  Byłam zniszczona, czyż nie?
16974:  Jeśli nie, dlaczego bym tak uciekła bez powiedzenia?
16981:  Nie musisz mnie uśmiechać.
16984:  Będę w porządku.
16985:  Tak samo jak Kari Bear mówił.
16987:  To jest to, co przeżyjemy, co sprawia, że życie jest dłuższe.
16991:  I wiesz, jeśli ma serce, może wróci i zobaczę się kiedyś.
16994:  W każdym razie, dzięki za wszystko ciężkie robienie, wy dwie.
17000:  Nie no, Furina nie zawiodła, ale Furina, Rotmistrzu, ja nie, ma zupełnie inny vibe niż Raiden Shogun.
17008:  Znaczy, Raiden Shogun be like, ginij.
17012:  To jest mój booba sort.
17014:  Koniec z tobą.
17014:  A Furina, ha, przyśle swoich minionków, może was zabiją.
17018:  Albo, zacznijmy śpiewać podczas koncertu.
17021:  Znaczy, jej gameplay nie mówi mi potęga.
17023:  Well, that should be it, right?
17026:  Everyone's lives can go back to normal now.
17030:  Chwilina jest silna, jeśli chodzi o charakter.
17035:  Ma wolę silną.
17038:  Zongli lubi herbatę, więc w serduszku głęboko, ale Zongli daje tylko tarcze, więc żenada.
17046:  Morze Inteyvat było ukazane w trailerze gęśnozapowiadającym regiony.
17051:  Okej, a czy Inteyvat to są też te roślinki, które ma we włosach?
17053:  A, zdjęcie?
17054:  Skąd to przychodziło?
17056:  Zobacz, Paimonci!
17060:  Tak, Furina jest bardziej postacią tragiczną, tak zgadzam się.
17065:  Czy naprawdę zostawili sobie pocztówkę?
17073:  To nie była taka bedtime story, moi drodzy, tak do końca.
17079:  Nie sądzę w każdym razie.
17081:  Natomiast dobra rzecz powiem wam, dobra rzecz.
17084:  A to jest jeszcze lepsze.
17087:  Bardzo dobrze.
17088:  Incomplete story quest, ale przynajmniej jesteśmy na bieżąco, jeżeli chodzi o Archon questy i to jest coś, co mnie napawa radością.
17097:  Dobra, nie lubię kończyć o niepełnej godzinie, więc zrobimy jeszcze 20 minut rzeczy w tym... Jak to się nazywa?
17104:  Simulanka.
17104:  Simulanka?
17105:  Simulakra.
17108:  Masz ty gębu.
17109:  Nie.
17111:  Które to jest?
17111:  To.
17112:  Navigate.
17114:  Wiem gdzie jest!
17117:  Dobrze.
17118:  Akurat tam gdzie chciałem być.
17123:  Bedtime Story to chodziło o historię z Achille'i Turli.
17125:  Aaa!
17129:  Rymesser upokorzył w tym momencie moje zdolności hermeneutyczne.
17133:  To prawda.
17143:  O tak.
17148:  Czy ta lama spała?
17150:  Tak.
17153:  Faksymile i symulakra, tak jest.
17157:  Co jest dzisiaj pite?
17157:  Szejk malinowo-druszkawkowy.
17162:  Druzio niestety kończy.
17165:  Znaczy, skończył.
17170:  Dziadzio Orzeszek.
17173:  Nie, przestańcie pierdolić, idziemy do Maritime Express.
17182:  Czy ja tylko zawsze po arachontach się czuję przygnębiony?
17184:  Nie tylko ty, Aoi, nie tylko ty.
17188:  O, wszystko w porządku!
17189:  Pima zauważyła to uczucie.
17190:  Czy Książka Księżyca uciekła z Konstelacji Metropol?
17223:  Słyszałem o tym modzie do Wiedźmina Sebastianie, że można grać czarodziejkami.
17226:  No, kusi.
17229:  Uwielbiam postać pod względem narracyjnym, nadal Raiden top?
17231:  Nadal.
17233:  Nadal.
17233:  Raiden zawsze top.
17235:  Fulina jest na drugim miejscu.
17251:  Grim Lucas, podstawowa zasada to w sypialni nie powinno być nigdy zegara.
17255:  Z dwóch przyczyn.
17256:  Po pierwsze, nie patrzy się wtedy na zegar.
17258:  Po drugie, najgorsza rzecz do spania to jest...
17265:  Pamiętam, jak zatrzymywałem się kiedyś u Filipa, bez schematu, i dostałem jakąś pryczę, na której się mogłem wyłożyć.
17274:  Nad tą pryczą był zegar.
17276:  I pamiętam, że jak rano wstałem, to uświadomiłem sobie, ja tego nie pamiętałem, że musiałem ewidentnie w nocy zdemolować półpokoju Filipa, albowiem zegar był na ziemi.
17291:  roztrzaskane w tęcz, nie zniszczone, ale ta pokrywka od niego była oderwana i jedna bateria była w jednym kącie pokoju, druga bateria była w drugim kącie pokoju.
17302:  Ja nie znoszę, nie znoszę powtarzających się dźwięków.
17306:  Podświadomie nawet.
17309:  I później nie smak Filipa, co ty zrobiłeś z moim zegarem?
17319:  Usuń se ten zegar!
17321:  Skryste panie, kto trzyma zegar.
17324:  Tykający.
17328:  Karol pisze, że swój zegarek na rękę chowa do szafy ubrania na noc.
17333:  Bardzo dobrze to rozumiem.
17339:  Nie wiadomo, co to jest ten mega ważny loom of fate.
17342:  Rozwinął to pewnie następnym questie po Solona, jak zawsze.
17345:  Clock Destroyer.
17352:  I see what you did here, Krzysiek.
17358:  To się Filip mścił nam wszędzie z tymi rodami.
17360:  Filip i tak najgorszego nie zrobił, bo ja widziałem, jak na bez życia kiedyś włożył sobie do ust mikrofon, by... Jest wiele powodów, dla których zmieniłem tę gąbeczkę do mikrofonu, ale to był jeden z nich.
17377:  Dlaczego tutaj się pojawił dziadek do orzechów?
17381:  Czemu on się nazywa Pan Kółeczko?
17385:  Grim Lukasz pisze, że nocowo kumplak tu miał zabytkowe zegary, które tylko tykały, biły też o pełnej godzinie i w pół do.
17400:  Ja bym wziął baseballa i mu je rozpierdolił, tak by się to skończyło.
17408:  Filip odgryzł gąbkę.
17409:  No właśnie, to był Bartosz, zły brat Filipa.
17411:  To jest troszeczkę tak, jak na kanale AltshiftX jest AltshwiftX.
17416:  Powiedzcie mi, że to będzie nawia.
17418:  Proszę, powiedzcie mi, że to będzie nawia.
17421:  To będzie wtedy... To będzie happy end, jeżeli to będzie nawia.
17433:  To jest Kirara.
17448:  Pozwól, Pajmon, zaprezentować Cię.
17462:  To jest Kirara, ona jest... O, czekaj, może powinniśmy ją najpierw odpocząć?
17465:  To jest zbyt brzydko... Czy już jest wieczór?
17467:  Dobry wieczór.
17467:  Huh?
17467:  Huh?
17467:  Traveller!
17467:  Pajmon!
17472:  To ty?
17476:  Ale ma zajebisty kapelusz.
17482:  To niestety jest koto dziewczynka, dokładnie tak samo jak ta... Jezus, jak ona się nazywa?
17488:  Diona.
17495:  Weź to przetłumacz, good mjauning.
17500:  Dzień miauny.
17504:  Miau dobry?
17506:  No to jest Yokai, tak konkretnie, tak.
17509:  Znaczy, jest jakaś obsesja, Nadio, generalnie na punkcie kotów i nic na to nie poradzimy, nie da się z tym walczyć.
17536:  Chirara tutaj jest trochę wyjątkowa.
17538:  Chciałabym cię na prawdę zaprezentować.
17542:  Chirara!
17542:  Miło cię poznać.
17545:  O tak, był policjant, jak najbardziej, Good Morning, Dzień Dybry.
17549:  Możesz być wróżką, Nilu, możesz być.
17553:  O, ty jesteś Nilu!
17554:  Słyszałam dużo o ciebie z moich dostaw w Sumeru.
17557:  Nawet widziałam jedną z twoich preformacji wczoraj.
17561:  Jesteś niesamowitym tancerzem.
17564:  Ale... O tak, to jest jej nowa identywa tutaj w Simulanku.
17570:  O, mówiąc o nowych identywach,
17575:  Zostaję was z tym dialogiem i zaraz wrócę.
17577:  Wiem, że niczego nie przegapię.
17622:  Muzyka
17670:  Wiedziałem, wiedziałem, cholera jasno, że będzie opcja dialogowa jak na złość.
17675:  Przygapiłeś powrót seniory, jasne.
17678:  Ja muszę w końcu zbudować te kirale, pisze uchoc, ale ona jest zbudowana.
17698:  Przepraszam za interrupcję.
17701:  Ale ta twoja przyjaciółka Nekromanta... Nie ma nic do powiedzenia, małe chłopaki.
17711:  Nigdy nie zrobiłabym czegoś takiego.
17713:  No, jeśli bym była za długo w zwierzętach, bez czegoś do jedzenia.
17716:  Mówiąc o jedzeniu, jestem trochę skończona.
17720:  Przepraszam.
17721:  Studiówka, proszę mi, jest za darmo.
17729:  Mam dla ciebie spoiler, Electrux.
17730:  Mianowicie, nie mam kirary.
17731:  Powiedziałem kirara.
17733:  Grampa Holman.
17744:  Nikt się nie martwi, zapewniam.
17748:  Poznaliśmy się w Metropolie Konstelacji z orygami i... a ty jesteś tak smakujący jak kawałek kartonu, który dostaję.
17751:  Ehm, nie... Przepraszam, Mama.
17752:  To tylko... ahem.
17752:  Drodzy pasażerzy, prawie czas, żebyśmy uciekli.
17753:  O tak, tak.
17761:  Ups.
17765:  Zostało to dość długie porozmawianie, nie?
17769:  W porządku!
17769:  Zróbmy to na następnym stopie.
17770:  Jest tam miejsce w pobliżu metropolu, które mnie wziął w oczy wczoraj.
17772:  Więc chcę go dzisiaj odwiedzić.
17773:  To wszystko, co zostało...
17776:  A powinien tutaj wejść temat Kirary w ogóle?
17778:  Jestem rozczarowany, nie?
17780:  W evencie.
17780:  Dostanę tutaj Kirarę?
17782:  Nie mówcie Kirara!
17804:  Dobrze.
17805:  Zaczęliśmy quest.
17806:  The ones walked in the starry stay, star, starry stay, starry, starry sky.
17813:  Nie przeczytałem.
17814:  Connect the train carriages.
17817:  To będzie fascynujące.
17819:  Umiem to zrobić, umiem to zrobić, umiem to zrobić, umiem to zrobić, umiem to zrobić.
17824:  Aaa!
17843:  Ciuf, ciuf!
17845:  Dawno nie było ciuf... Ostatnim razem mieliśmy ciufcie w Red Dead Redemption 2.
17855:  Ciuf, ciuf!
17858:  Fulina pasuje do tego świata, to prawda.
17871:  wiedząc, że dwa pociągi w Genshinie jadą z prędkością 47,5 pikseli na sekundę.
17877:  Oblicz, kiedy pociągi miną się przy założeniu, że Paimon będzie krzyczeć, a pogoda będzie ładna.
17884:  I oblicz masę kota.
17885:  Tak.
17885:  We'll be arriving at our destination shortly.
17888:  Please prepare to disembark.
17899:  Obniż do tego masę słońca.
17901:  Nie zależy od karty graficznej.
17903:  To zależy.
17905:  Odpowiedź brzmi tak.
17913:  A cieszę się, Cyjan, że Ci się podobała Wojna Markowa.
17915:  Cieszę się.
17915:  Jak Ci się podbają te klimaty, to też od razu Ci wrzucam po słowiczej podłodze, to z kolei japońskie klimaty będą.
17923:  Lian Han.
17925:  Pisze się Hearn.
17927:  Co się dzieje, co się dzieje, co się dzieje?
17929:  Black stry... Black screen of death?
17936:  No, co?
17939:  Heee?
17943:  La la la?
17945:  Rara koko tutu sese zizi bobo lulu fifi?
17950:  Ja pierwszy raz myślę, że coś takiego dzieje w Genshinie.
17959:  Koniec gry.
17964:  You died.
17967:  Ale tak poważnie to nic nie działa.
17970:  Escape nie działa.
17971:  Spacja nie działa.
17973:  E nie działa.
17974:  F nie działa.
17976:  Przeszedłeś Gęzina.
17977:  Gratulacje.
17978:  Pociąg ma opóźnienia.
17979:  To Intercity.
17982:  Za długo grałeś na chińskie standardy.
17983:  To be continued.
17985:  F.
17986:  Dojechali do Krakowa i umarli z zatrucia smogiem.
17989:  Każdy z tych komentarzy był lepszy niż dialog, który był przed tym ekranem.
17993:  Nic nie działa.
17996:  Nie no, autentycznie.
17997:  Znalazłem buga w Genshinie.
18001:  To się zdarzyło po raz pierwszy.
18005:  Kliknięcia nic nie dają.
18007:  Absolutnie.
18010:  Nie mieliście tego questu, nie mieliście czegoś takiego, to znaczy, że ewidentnie jest coś nie tak.
18015:  No dobrze, to odpalimy raz jeszcze.
18019:  A ja tymczasem włączę temat Kirary, bo o niego pytacie.
18026:  To ten.
18065:  W którym momencie wywaliło?
18068:  Jak jechali ciufcią?
18071:  Co na tej bluzie po lewej?
18074:  Jamnik.
18077:  O nie!
18084:  Co?!
18086:  Jaki skandal oburzający!
18091:  Czyli w trakcie mojej... Zadanie z fizyki było za ciężkie.
18094:  Czyli w trakcie quest'a to się dzieje.
18106:  Najgorsze jest to... A czy ja mogę... Czekajcie, czy ja mogę tutaj użyć?
18108:  Na pewno mogę.
18113:  Ładne tło.
18115:  Weźmy pomykaczy betlejemskich.
18118:  To są pomykacze betlejemskie.
18120:  Wywalili mnie z pociągu, no ale to nie jest po raz pierwszy w życiu, kiedy mi się to zdarzyło.
18129:  Jeżeli wy myślicie, że jadam się jakimś obrzydliwym bugom, głęboko się mylicie.
18142:  Widzicie, nie odpaliła się cutscena po prostu, czyli bug!
18145:  Znalazłem buga w gęślinie!
18147:  Gdzie moje freemo-dżemy?!
18151:  Gdzie moje freemo-dżemy za znalezienie buga?!
18153:  Jestem bug-hunterem!
18154:  Zresztą wjechał na ogólny, mnie podbił likitymacji w dziekanacie.
18162:  Likitymację trzeba wziąć na zaś i zebrać swoje sreberka.
18166:  Um, as you wish, ma'am.
18172:  1600 co najmniej freemojemów, myślę, że tak, zdecydowanie.
18179:  Ja chyba nigdy nie... Nie no, jechałem na gapę, ale to nie pociągiem.
18183:  Pociągiem nigdy, autobusem mi się zdarzało i zawsze była kontrola wtedy.
18188:  Zawsze.
18191:  Kiedyś miałem 1 kwietnia kontrolę.
18195:  I nie wziąłem biletu, bo pomyślałem sobie, nie no, nie będzie w Prima Aprilis przecież, no.
18198:  Chcesz, żebyśmy przybyli z tobą?
18203:  Jezus Chryste.
18204:  Bardzo mi się podobał Archon Quest z Jazz Whitey, no.
18207:  Znaczy, Archon Quest jest na pewno, na pewno solidny.
18209:  Gdzie jest Navia?
18210:  Czy ona będzie zaraz?
18230:  Ile razy zdubcy jej kary zabrakli, gdyby się skończył sekundę przed kontrolą?
18233:  Ale to jest chamstwo, Joanna, tak nie powinno być.
18237:  Kiedy chcesz zaoszczędzić dwa złote, musisz zapłacić trzysta.
18240:  No właśnie.
18243:  Chociaż w Krakowie teraz to już nie jest dwa złote, tylko pięć.
18246:  Jak będziemy w mieście?
18248:  Przekonaliście mnie.
18249:  Gdzie jest miasto?
18252:  Dobrze, jest niedaleko!
18257:  Eee...
18262:  Coś tutaj jest.
18265:  Ja, ja, ja!
18267:  Niemiecki hiliczurl!
18273:  Gdzie jest to szpejo?
18275:  Szpejum, gdzie jest szpejum?
18276:  Szpejum maciejum.
18278:  Ja to wziąłem już?
18280:  Chyba tak.
18282:  Oj, tam jest krzyneczka jeszcze.
18284:  W tym miejscu czasu było 2.40.
18285:  Zazdroszczę.
18285:  Czas iść!
18286:  Game's up!
18294:  Czyli to jest powód, dla którego chcecie mieć kazuchę.
18298:  A, Jeylan nawiasem mówiąc ma być też na banerze.
18302:  Der Genshin ist wunderbar!
18305:  Jaaa!
18307:  Jaaa!
18308:  Rozwala mnie to, że Chilichurle, Chilichurle, Chilichurle tak mówią.
18311:  Boże, tam jest miasto.
18312:  Czemu ja nie widzę, gdzie jest miasto, do którego zdążam?
18319:  Jak do tego miasta zdążyć?
18322:  Zepsuty most.
18323:  Jak ja mam wejść do... Czy to miasto ma wielki klucz do nakręcania w środku?
18328:  Chyba tak.
18335:  Już zapomniałem, jak się to robiło.
18336:  Tak.
18341:  O tak, o tak.
18342:  Przesympatyczna sprawa.
18347:  Szybko, bo chcę zobaczyć nawię!
18353:  Podążę za questem.
18354:  To robię!
18358:  Go to the Gearsky Ladder!
18365:  Aha!
18367:  Daj mi już tę skrzyneczkę!
18385:  Co tu się dzieje?
18386:  Gdzie jesteście?
18411:  Ta lokacja jest strasznie cute, Kseni, absolutnie.
