🔴 Czeski film — DEUS EX: ROZŁAM LUDZKOŚCI Livestream #2
🔗 https://www.youtube.com/watch?v=vWs-sFR3ZYc

33:  Dzięki za uwagę!
26848:  Możemy iść w przejmowanie wieżyczek na przykład.
26852:  No, przejmowanie wieżyczek nie jest głupim pomysłem.
26856:  Pozwala na wyłączanie wieżyczek.
26861:  Czy jesteśmy tutaj człowiekiem?
26862:  Tak, augmentowany.
26863:  Potem jeszcze siła.
26868:  I niewidzialność.
26871:  A oni przestaną może tutaj kiedyś rozmawiać, czy nie?
26875:  Ej, zajebiście.
26884:  Super!
26886:  Czyli dajmy na to, ja mogę teraz, bez problemu, zrobić tak.
26899:  Następnie tak.
26902:  I następnie tak.
26905:  Jakie bezczelne.
26910:  Nothing to see here, please disperse.
26917:  Dobra.
26921:  Jak się nazywa praksis z nielegalnego źródła?
26923:  Pranksis.
26925:  Absolutnie.
26935:  Augmentowany, Arturze, to określenie w cyberpunku na ulepszenia bioniczne, cybernetyczne i inne.
26951:  No i dobrze.
26952:  Account manager.
26954:  Proszę bardzo.
26955:  Karta dostępu do windy.
26957:  Kredyty.
26958:  Prochy przeciwbólowe.
26959:  Jak się jest account managerem, to na pewno potrzeba prochów przeciwbólowych.
26965:  Dobra.
26968:  I co?
26969:  I tyle tylko?
26971:  Nieee.
26973:  Nie, nie, nie, nie, nie.
26975:  Tu coś jest.
26977:  Tajny sejf.
26981:  Jak uruchomić tajny sejf?
26986:  Jakoś się da.
26990:  No tak ewidentnie, moi drodzy.
26993:  Coś tu jest.
26995:  Coś tu jest!
26997:  Jeszcze jest takie określenie, Artur, jak odrutowany.
26999:  Ono jest z klasycznych tłumaczeń neuromancera Gibsona.
27005:  I później zostało przejęte przez innych twórców cyberpunka.
27013:  Tomas, analizowałem luki zabezpieczenia, jakie pozostali.
27015:  Bartosz!
27015:  Znowu Bartosz!
27016:  I Julien.
27017:  Zamiast wolniejszych.
27018:  To jest ten Bartosz, którego Filip zwalcza na bez schematu.
27021:  To jest jedna z jego osobowości.
27023:  Szykuje dogłębny raport, ale w sumie powiem, że sprawa jest bardzo poważna.
27026:  Tymczasem najważniejszy materiał może przychodzić w bankowej skrytce, która jest do dupy.
27030:  Przycisk jakiś, mówicie, tutaj będzie.
27032:  Przycisk, przycisk.
27040:  To nie to.
27042:  No musi być gdzieś przycisk, nie ma opcji.
27052:  Eliza Kassan?
27054:  Doprowadzi mnie do szału.
27058:  Przyklejam się do ścian, nigdy nigdzie nie widzę przycisku.
27062:  O, tu coś jest.
27064:  Aaaa!
27066:  Jeść!
27068:  Dobra.
27069:  Cool.
27071:  Ale skitrany był.
27087:  Dobrze, mamy.
27091:  Ja bez schematu w końcu mam na imię.
27093:  Bartosz Filip, natomiast nie lubię jak się do niego mówi Bartosz, więc sobie żartuję, że Bartosz to jest jego zły brat-bliźniak.
27101:  Karta dostępu.
27103:  Przedmiot fabularny.
27107:  Mamy same strzeżone skrytki, kartę dostępu, skoro nie wiem, które to są.
27111:  Do biura, do strzeżonej skrytki, do windy, na strzelnicy.
27116:  Jakie połączenie.
27118:  No jest pięknie, moi drodzy, generalnie.
27120:  Wizyta w banku, będę miło wspominał.
27126:  Czyli co, może mamy już dostęp tutaj do tego VersaLive, czy nie?
27132:  Dzień dobry.
27134:  Tu są executive safes.
27138:  Może możemy spróbować wejść tam na legalu.
27150:  Może?
27158:  Tu coś widzę jeszcze.
27165:  Czemu nam się tutaj cały czas pokazuje coś na górze?
27168:  SM05, nie wiem dlaczego.
27174:  Skrytka beta nadal w banku.
27178:  Nie chcę jakoś wychodzić z tego banku, jest mi tu za dobrze i za miło.
27182:  Mam wrażenie, że jest tu już sporo jeszcze ciekawych rzeczy do znalezienia.
27196:  Okej.
27200:  Executive saves.
27204:  Aha, tutaj musielibyśmy być silni.
27209:  Ale za to.
27211:  Rzeczy.
27213:  Tylko zamknięte skrytki mają zawartość?
27215:  Okej, to wiele wyjaśnia.
27218:  Czyli te na przykład.
27221:  Fajnie.
27229:  No nie każ mi używać programu Stop Ksiądz Robak, ja cię proszę.
27237:  Okej.
27241:  Je ty kretu... Nie no, trzy tysiące!
27244:  Let's go!
27246:  No to rozumiem.
27250:  Ten program Stop Ksiądz Robak jest podobny do punktu Praxis, bo to jest świetny program.
27269:  Nie dobrze, mogę nie zdążyć.
27276:  Tak, nie zdążę.
27279:  Nie zdążę.
27285:  Kurde, Root Smoka o 3, nie wiem czy nie zasnę zanim wyjdzie.
27288:  Ja nie zasnę, bo ja nie skończę streamu zanim nie wyjdzie.
27293:  W sensie, to jest sprytne.
27295:  Nie no, poza tym ja wstałem o godzinie 15, więc umówmy się.
27299:  Dobrze, o co chodzi z odsłoń?
27301:  Po cichu.
27312:  Ej, działa.
27320:  Ej, dobre było to po cichu.
27324:  Czyli to zadziałało.
27327:  Ha.
27331:  Palmtop.
27332:  Jakieś brudy na kogoś mamy.
27334:  Panie Janeczek, skończyłem analizać panie niewidzialne.
27337:  Boże, niedawne kłopoty z centralną.
27339:  Działem bezpieczeństwa innymi stronami.
27341:  Sytuacja jest dramatyczna i potencjalnie katastrofalna w skutkach, aczkolwiek do przeskoczenia, jeżeli będziemy działać szybko, zdecydowanie poprawnie.
27348:  Odsłonię, to jest mapa węzłów.
27349:  Po cichu następny węzeł, który przyjmujesz ma 0% wykrycia.
27352:  Fajne.
27353:  Czyli to też są wirusy.
27354:  Nie korzystałem z nich, bo nie... W ogóle nigdy chyba.
27357:  Dołożyć starań.
27358:  Nie dać klientom poznać, że coś jest na rzeczy.
27360:  Nasza reputacja, nasz biznes.
27361:  Bez niej przestaniemy istnieć.
27362:  Zdążyłem już wyrazić obawę, aczkolwiek skutecznie zadaliśmy i kłami.
27365:  Będziemy utwierdzać, zostałem przekonany, że wszystko jest w porządku.
27369:  Być może...
27373:  A, musimy być jeszcze bardziej skrupulatni w dotrzymywaniu protokołów bezpieczeństwa.
27376:  Kilkoro hakerów, w tym kolektów Janusa, próbowało wykorzystać już nasze obecne słabości.
27380:  My też.
27381:  W tym momencie największą przeszkodą na drodze do odzyskania równowagi jest konieczność oddelegowania środków przeznaczonych na odbudowę do odbrony przed tymi sępami.
27387:  Krótko mówiąc, jesteśmy narażeni.
27389:  Jedyne pocieszenie w tym, że do tej pory przecieki i włamania dotknęły jedynie nasze mniejsze i średnie skrytki, duże skarbce i serwery pozostały nietknięte.
27395:  Jeżeli po tym, co my robimy, będzie artykuł w prasie, że bank został obrabowany, ja dojdę.
27401:  Na streamie.
27402:  Przywrócenie pełnej wiarygodności i stabilności wymaga, abyśmy przyjrzeli się kwestii byłych pracowników odpowiedzialnych za naruszenia bezpieczeństwa.
27407:  Pan Włodek jest na przedłużonym urlopie.
27409:  Włodek Markowicz.
27410:  Podejrzany.
27411:  I między nami mówiąc nie wróci już do pracy.
27413:  Z kolei szczegóły sytuacji pana Bartosza, który założył kanał bez schematu i bez życia,
27417:  Bardzo skrupulatnie monitorowany i są lepiej znane Panu niż mnie.
27421:  Wkrócie, wiadomości nie są najlepsze, ale optymistyczne.
27424:  Musimy wszyscy bardzo ciężko pracować, ale kiedy przebrniemy przez ten trudny okres, silniejszy stanie się zarówno firma, jak i jej pracownicy.
27431:  Proszę bardzo.
27432:  Znaleźliśmy brudy na przynajmniej dwa kanały internetowe na YouTubie.
27438:  Boże, nikt nie mówi kanał internetowy, co ja mówię?
27442:  kanał internetowy.
27449:  Z czym jeszcze żyję?
27449:  Jak najbardziej leprę.
27451:  Do premiery Rodu Smoka.
27457:  Boże, drogi, jakąś amunicję dostaliśmy.
27463:  Jezu, ile tych skrytek!
27466:  Teraz nagle za dużo!
27469:  Super.
27470:  No i to jest bank.
27487:  Nie, nie będzie koniecznie program Stop Ksiądz Robak.
27490:  Dobrze.
27495:  Co tutaj mamy?
27498:  Ale neuropozyny dużo!
27501:  To jest 3000 za każdą, coś takiego, z tego co pamiętam.
27505:  Doskonale!
27507:  Doskonale!
27510:  Ale, ale doskonale.
27514:  Ustrzem jakieś... hmm.
27519:  Nie, dajcie spokój, wspaniałe.
27522:  Hackowanie super.
27525:  Musimy tej mapy węzłów spróbować w którymś momencie też.
27531:  Lecisz ze spanem, lecisz ze spanem.
27535:  Dobrze, opóźnijcie ich wszystkich, świetnie.
27539:  No, ja nic nie chcę mówić, ale my będziemy mieć zaraz darmowe praxis za to całe hackowanie.
27547:  Max, prawie miałeś rację, wychodzi na to, że siła tego małego wybuchu spieprzyła co nieco pokój dla VIP-ów, nie gaz.
27552:  Dobrze, że sprawdziłem, bo kiedy wszedłem, to jedna strzała była otwarta na oścież.
27555:  Czy was też konfunduje, jak pytają w restauracji?
27558:  Nie, to jest bardzo częste też w Warsach, jak rozdają wodę, czasem się tak zdarza, jakieś opóźnienie pociągu.
27565:  Gaz czy bez gazu?
27566:  Ja mam takie zawsze, nie no, ja nie chcę wracać do 39, zawsze bez gazu.
27570:  I dlaczego ludzie nie mówią gazowana?
27573:  Dziwne.
27580:  Hmm, nie wiem, czy chcę tam złazić na razie.
27582:  A może chcę.
27583:  Najwyżej zloadujemy.
27585:  Bo tutaj często się zdarza tak, że człowiek spadnie i nie może później się stąd wykaraskać.
27590:  Nie sprzedawaj całej neuropozyny, przyda się.
27592:  Okej, okej.
27595:  I stand corrected.
27596:  Stoję wyprostowany.
27606:  Where am I?
27608:  Ej, nie było nas tutaj, to dobrze.
27611:  Safe.
27613:  Przycisk?
27614:  To jest duży, czerwony przycisk.
27620:  Okej.
27622:  Hakuj.
27623:  W gaz to się tak zawsze mówi?
27624:  Gaz, nie gaz?
27625:  Serio?
27626:  Bardzo dziwne.
27632:  Czasem ktoś powie gaz czy bez gazu.
27636:  To już troszeczkę lepsze.
27640:  Ale mamy dużo czasu!
27642:  Zmapujemy sobie to wszystko ładnie.
27647:  Ramsfery jeszcze.
27648:  A tam takie blokowanie mnie!
27650:  Ja ci zaraz zwalnę program Stop Ksiądz Robak i będzie rozmowa!
27664:  No ile tu rzeczy jest?
27668:  Niby dużo tych kredytów dostajemy, a tak naprawdę wciąż jest ich mało.
27672:  Nie mamy cały czas na następne praxis, przypominam.
27675:  Security.
27677:  Pakuj.
27679:  Ej, zrobimy to odsłonięcie.
27681:  Odsłoń węzły.
27685:  Jezu, to nic nie dało.
27688:  Nic to nie dało.
27691:  Cudowne tło do pisania licencjatu i mam nadzieję, że dobrze szło, Johan.
27695:  Dzięki za wpadnięcie.
27698:  Będziemy musieli walać to tam, co to ksiądz roba, jak tak dalej pójdzie.
27708:  Okej, udało się.
27710:  Wieżyczki.
27711:  O, mogę teraz wyłączyć.
27714:  Świetnie.
27716:  Uuu, dobrze, dobrze, doooobrze.
27719:  Kamera wyłącz.
27723:  Wyłącz.
27724:  Nie no, otwórz.
27726:  Drzwi pancerne.
27727:  Dobrze, ładnie.
27729:  Wszystko pięknie zrobione.
27732:  Zaraz będzie, moi drodzy, następny level z tego wszystkiego.
27735:  Pięknie.
27737:  Jeszcze tutaj rzeczy widzę.
27739:  Jakieś radosne.
27741:  Okej.
27743:  To jest o jakimś podwyższonym rygorze ten, ten, nie wiem.
27747:  Liczba części bardzo dużo.
27750:  Ej, tutaj są wszystkie pootwierane, ale oburzające.
27759:  To jest chyba ten sejf, w którym już byliśmy, wiecie?
27761:  Tak.
27762:  Tak, myśmy tu już byli.
27766:  Trochę się można pogubić w tych wszystkich sejfach.
27772:  Tutaj byłem, czy nie?
27776:  Nieeee, nie byłem.
27780:  Dzięki ci Joan przy okazji za wsparcie od 21 miesięcy.
27782:  Nigdy nie miałem się ciebie oczytać, czy bardziej z angielska, czy bardziej z polska.
27797:  Chciałem poinformować, że nie byliśmy bezpieczni z jakiegoś powodu, a wydawało mi się, że wyłączyłem wszystko.
27803:  I bardzo mnie to przestraszyło.
27809:  Więc kto nas zauważył?
27812:  Może ta wieżyczka?
27817:  No tylko ona to mogła być, a przecież ja ją wyłączyłem.
27833:  No nie ma opcji, musiała być ta wieżyczka.
27838:  Kamera cię widziała?
27838:  No to jedyna kamera, która tutaj jest, jest z tej wieżyczki.
27852:  No fuck!
27855:  Co jest?
27859:  Wyłączyłeś tę drugą... tę w drugiej skrytce, a nie tę kamerę?
27863:  Nie żartujcie sobie.
27873:  Aha, super, a tutaj nie ma... nie ma możliwości powrotu do tamtego miejsca, w którym byliśmy?
27879:  Czy jest?
27881:  Jest, ale skomplikowana.
27892:  Dobra, teraz.
27896:  No kur... szybko.
27919:  Długo na to zeszło.
27925:  Dobra.
27926:  Udało się.
27931:  Okej.
27932:  Czyli to ogarnięte.
27934:  Ten sejf ogarnięty, czyli dwa sejfy tutaj na dole są ogarnięte.
27938:  Dobrze.
27939:  I teraz tak.
27945:  Tu jeszcze jest wejście.
27947:  Proszę bardzo.
27951:  Ale jest dużo do hakowania.
27954:  Super.
27959:  Nasze wzmocnione węzły.
27961:  Może znajdziemy program Stop Ksiądz Robak tutaj, zobaczycie.
27965:  Jestem pewien.
27969:  Ostatnio znaleźliśmy Kaiju No.
27971:  8.
27971:  Polecam, dobra anime.
27972:  Chyba to widziałem.
27973:  W ogóle jest taka świetna seria filmów o godzili anime.
27981:  I nie pamiętam tytułu w tym momencie.
27984:  Czekajcie, bo to warto przywołać.
27987:  Godzilla anime.
27989:  Bo było na Netflixie.
27998:  Już widzę.
27998:  Godzilla Planeta Potworów.
28000:  Planet of Monsters.
28001:  To jest to.
28003:  I to ma części, moi drodzy.
28005:  Jeśli mnie pamięć nie myli.
28008:  Chyba.
28010:  Tak zakładam.
28011:  Tak, 20 tysięcy lat po tym, jak zawładnęła Godzilla, ludzie chcą wrócić na Ziemię.
28016:  To jest cała seria, jest całkiem niezła.
28018:  Palisade Bank Operation.
28019:  Nie, nie chcę żadnej propagandy Palisade.
28021:  Nie ma takiej możliwości.
28023:  Propagandy nie czytam.
28028:  Karta dostępu do windy.
28030:  Uuuu.
28032:  Może to jest to VersaLife, którego nie mieliśmy.
28035:  Wypadałoby już.
28040:  Okej.
28041:  Strasznie mnie bawi, że te palmtopy zawierają hasła do komputerów, które są za nimi.
28045:  No nie.
28046:  Razem nie.
28047:  Proszę bardzo.
28047:  Dobra.
28064:  Ale ładnie.
28066:  Udało się.
28068:  Udało się zhakować rzeczy.
28071:  Poczta.
28072:  Panie Włodek!
28073:  Dotarliśmy do Włodka!
28075:  Versailles niestety jest niedostępny na tym etapie.
28077:  O nie!
28078:  Gdy ostatnim razem odwiedziłem moją skrytkę, znalazłem fragment rośliny, a konkretnie liść, w pomieszczeniu spiny strzeżonym sejfem.
28083:  Oczywiście jako pierwsza w takiej sytuacji nasuwa się myśl, że rzeczony liść został tam przyniesiony przez innego klienta na obuwiu.
28088:  Nie, nie, nie.
28089:  On tam wykiełkował z nasion.
28092:  które zostały tam złożone przez innego pracownika VersaLife, do którego, powiedzmy, przykleił się.
28096:  Przewidując, że taka będzie Państwa linia obrony, poprosiłem znajomych specjalistów od kryminalistyki o profesjonalne zbadanie liścia.
28101:  Ło, przygotowała się, rozkazało się, że nie był on przez nikogo nadepnięty.
28105:  Zechce mi Pan wyjaśnić, łaskawie, jak to jest możliwe, że z zewnątrz do banku mogą dostać się wszelkie elementy fauny i flory?
28113:  Gdyby okazało się, że to prawda, byłbym mocno zdumiony, musiałbym poważnie zastanowić się nad realnym bezpieczeństwem państwa banku.
28118:  Uwielbiam pasywno-agresywne maile.
28120:  Spodziewam się, że dbają państwo o odpowiednie zabezpieczenie systemów klimatyzacji i wentylacji przed Adamem Jensenem, który się nimi przedostaje.
28127:  Obiecuję państwu, klientom, najwyższy poziom bezpieczeństwa, a jednak moje nieoczekiwane odkrycie nakazuje mi mocno powątpić w tę obietnicę.
28133:  Oczekuję od pana szybkiej reakcji w tej sprawie.
28136:  Lestex Warner Association.
28138:  Niedobrze mi się z was robi.
28140:  Jak możecie się dzisiaj w tej szklanej wieży usługiwać swoim padom?
28143:  Firmy, które chronicie, to nie ludzie.
28145:  Czego nie chcecie ujawnić w tajemnictwach, gdzie widzimy, że nas są miliony?
28148:  Opalimy korporacje, opalimy wasz system monetarny.
28151:  Systematyczny rozwój to kłamstwo budowane na plecach biedoty, które służy tylko bogatym.
28155:  Gdzieś musi być koniec.
28156:  Trzeba powiedzieć dość.
28158:  Przygotujcie się na nadchodzące zmiany.
28160:  R1C
28164:  No cóż, komunikator.
28166:  O!
28167:  Bartosz Włodek, Dominik Barabasz!
28170:  Barabasz!
28174:  No cóż.
28176:  Przyznajemy.
28177:  A więc tak zdecydowali się to nazwać.
28187:  Wysłał nam emoji.
28189:  Powinienem panu pozwolić wrócić do swoich zajęć.
28191:  Z Kronadal tu jesteś.
28193:  Zezwonię na podróż.
28198:  Uwolnić Barabasza.
28200:  Blefujemy.
28208:  Bartosz Włodek został doceniony przez Barabasza.
28212:  Proszę na siebie uważać, panie Włodek.
28217:  Jeszcze dostałem za to kredyty.
28218:  Doskonale.
28220:  Jeszcze więcej kredytów.
28222:  Boże, wspaniała wizyta w banku.
28224:  To rozumiem.
28226:  Chcę tak częściej.
28228:  Hmm, co to jest?
28233:  Jeżeli myślicie, że ja się zawaham przed wzięciem whisky tutaj, mylicie się.
28239:  Jeżeli myślicie, że zawaham się przed wzięciem tych darmowych punktów doświadczenia, to również się mylicie.
28247:  Ha!
28253:  Czyli co, tutaj teoretycznie
28258:  Eee, jest opcja, jest opcja.
28261:  Czyli to są sejfy biznesowe, tak?
28263:  Biura poziom trzeci.
28265:  Uwolnić Barabasza!
28268:  Pan Włodek to jest główny bohater Deus Exa.
28270:  No absolutnie.
28271:  Aaa, tu!
28272:  Tu, tutaj byłem.
28275:  Czemu cały czas nas kieruje do tego miejsca tam?
28278:  Zobaczymy.
28279:  Tu jeszcze mamy jedno ukryte doświadczenie.
28282:  Świetnie.
28291:  Nikt nie powie, że nie zrobiliśmy wszystkiego, żeby wyeksplorować całe to miejsce.
28297:  Nikt.
28299:  Barabasza to raz Dominik uwolnił, gość spamił religijnymi fanatyzmami, dostał shadowbana, czat już nie mógł wytrzymać.
28305:  Potem miał wybór, karioner, fanatyk i wybrał tego drugiego.
28309:  To brzmi jak lore Dominika Bossa i jego streamów.
28312:  Czy ja się nie mylę?
28315:  Dobre pytanie, gdzie Karol, skoro już namierzyliśmy Włodka.
28317:  W ogóle Karol nagrał ostatnio Q&A, zdumiałem się.
28321:  Bo on przecież się zarzekał, że nie będzie odpowiadać na komentarze widzów.
28325:  Chyba coś się zmieniło.
28327:  No dobrze.
28328:  Pochwalam.
28331:  Ja bym na przykład uważał, że moje doświadczenie bycia na YouTube byłoby uboższe, gdyby nie rozmowy z wami.
28339:  Nie wybrałem sobie tego.
28342:  Coś mnie obserwuje i nie wiem co.
28344:  Jaka to jest zajebista rzeźba!
28348:  No to rozumiem.
28349:  To wygląda nowocześnie.
28351:  Może oni po prostu nas kierują, moi drodzy, do wyjścia.
28355:  To byłoby... To byłoby niezdumiewające.
28361:  Tego się boję.
28364:  Tego się boję.
28366:  Myślę, że użyjemy jednak schodów.
