🔴 Piramidogłowi kontratakują — WARHAMMER 3 Tomb Kings #2
🔗 https://www.youtube.com/watch?v=cj_o-A_z5o4

42:  Dziękuje za oglądanie.
13795:  Jest na jakimś cholernym hipogryfie.
13803:  Miał jakąś obsesję na punkcie Setry.
13808:  Niezdrową obsesję dodajmy.
13813:  No powiem, że jak na biedną pierdoloną piechotę, to nie odpuszczają pola.
13821:  Jest to na jakimś poziomie godne podziwu, ale obrywamy od tego lorda.
13826:  Dramat absolutny.
13828:  Musi być jakiś albo giga wysokopoziomowy, albo po prostu nasi bohaterowie jeszcze są słabi.
13835:  Też jest możliwe.
13838:  Jeśli pytasz jeszcze co zrobił mury 2, nie wiem, na przykład rozjechał wszystkich jego chłopów, znaczy tak.
13843:  Hop, hop, hop.
13849:  Dobra, oni mają zginąć.
13850:  O, no, no, no, no, no, no, no, no, no, no, no.
13852:  No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.
13863:  Uszapti.
13864:  Wyeliminować go.
13876:  Blessing of the Lady.
13877:  For the Lady do przodu.
13887:  Brytania jest dramatyczna, oni muszą dostać jakieś boosty, jakąś kampanię, cokolwiek.
13892:  Zauważcie, jest frakcja, która nie miała update'u od jedynki.
13897:  Nie, przepraszam, w dwójce było... ALBERIC DE BURDELO!
13901:  De burdelo.
13902:  Został dodany.
13904:  Erekcja wampirów to nic, co w przypadku szkieletów.
13907:  No ale nie mieliśmy żadnego Twilightu ochydnego, w którym by coś takiego było.
13911:  O Boże, zapomniałem, że ja miałem zburzyć, przecież tutaj był nekrotek.
13915:  O nie!
13916:  Dobra, rozumiemy inaczej.
13917:  Znaczy, po prostu uczynimy z tego ruiny.
13923:  No skąd ja to wiedziałem?
13926:  Patrzyć nam szlachetną porażkę, to są górnicy!
13931:  Zaraz rozwiążemy ten problem także, natomiast tutaj Matrek trzeba opuścić.
13937:  Nie, nie oko pantery, Matrek!
13946:  Jesus Christ.
13946:  Trzeba coś z tym Cetrą zrobić, wiecie, bo jest za słaby.
13949:  Musimy zainwestować w jego... tę linię.
13954:  To się nazywa chyba Żółta Linia, nie pamiętam.
13963:  Tu myślisz o tym, że w Rings of Power będą upiory kurhanów?
13968:  Widziałem też tę grafikę.
13972:  W dalszym ciągu jest to komicznie złe.
13975:  I będzie komicznie złe.
13977:  Nic nie jest w stanie uratować tego serialu.
13978:  Sudenburg też jest oblegane, naprawdę.
13984:  To jest, to jest armia buntownicza.
13986:  Czy ktoś żartuje sobie w tym momencie ze mnie?
13990:  Bierzemy urny kanopskie.
13999:  Armia buntownicza, tylko że potężna, nie?
14003:  Arise.
14003:  Arise.
14003:  I obey.
14004:  Arise.
14020:  No może ten.
14022:  A może nie.
14027:  O co chodzi, że Ministerstwo Edukacji Narodowej bierze się za zwolnienia dzieci z lekcji?
14031:  Ciekawe czemu rodzice wypisują tylko tyle zwolnień, prawda?
14034:  Fascynujące.
14035:  W ogóle teraz jest taka narracja, bo trzeba było mieć jakiegoś wroga, nie?
14038:  Bo już nie ma czarnka, to trzeba było mieć wroga, więc narracja jest teraz, że winni są rodzice.
14042:  Jakbyście się zastanawiali, kto jest winny wszystkim problemom, winni są rodzice.
14047:  No więc to jest aktualna narracja.
14054:  Czemu Setra nie jest na re-crossingcie?
14056:  Jest dopiero potem Mołotow, wiesz?
14058:  Musi awansować sporo.
14062:  Najgorsze jest to, że serce mi się cieszy, jak bijesz Brytońców, ale przez moją babę na larwach ostatnio mocno robię bretkę i piszę Lokster Valhallen.
14070:  Ale po prostu umożliwia mi się umówić, że w tej grze są żenujący.
14077:  Aaa... Oni mają ładunki wybuchowe.
14083:  Trochę jest problematyczne, ale jest na to sposób.
14089:  Jest na to sposób, mianowicie w lesie ich weźmiemy.
14096:  Będziemy rozproszeni.
14100:  Tutaj, żeby ich zbejtować do tego ataku.
14104:  A tutaj będziemy mieć rezerwy.
14112:  I przede wszystkim naszych łuczników, którzy są najcenniejsi w tym momencie.
14118:  Może to jest jakieś rozwiązanie.
14121:  Kto jest najszybszy?
14123:  28, 28, o Jezus, nikt.
14124:  Pancerz 20, pancerz 20.
14125:  Atak 18, 22, 14, dobra.
14129:  Możemy poświęcić teoretycznie jedną jednostkę na baitowanie ich.
14142:  Wampirze erekcja w lore.
14143:  W wampirze mascaradzie wampiry mogą sterować krwią i wysłać ją w odpowiednie partie ciała, by te działały.
14147:  You're welcome.
14148:  No, ale wampir mascarada w odróżnieniu od Twilightu to jest przemyślany system, więc nie dziwi mnie, że tam wpadnie to na takie rozwiązanie, ale i tak szanuję, powiem ci.
14163:  Tak, tutaj będziemy mieć drugą... drugą linię obrony.
14166:  W ten sposób to zrobimy.
14177:  Hmm.
14184:  Eee, czy ja dobrze widzę?
14189:  Stop, stop, stop, stop, stop, stop, stop, stop.
14191:  Oni są aż tak głupi?
14194:  Hyhyhyhy.
14197:  Szyboko!
14212:  Czyli jednak.
14220:  Ruszyli się jak zobaczyli, ile oni mają tych ładunków.
14224:  Jeden tylko.
14226:  Możemy to umiejętnie zbejtować.
14237:  No strzelacie czy nie strzelacie?
14238:  Mnieźwiedzi czy sobie?
14242:  Dobrze.
14252:  Okej.
14253:  Zamachują się.
14257:  Au, bardzo będzie bolało.
14260:  Ale trudno.
14261:  To jest ich najpotężniejsza broń jaką mają.
14267:  Użyj jeszcze raz, użyj jeszcze raz, użyj jeszcze raz, użyj jeszcze raz.
14278:  Wyślemy ich tam.
14283:  Dobrze, bardzo dobrze, bardzo dobrze.
14287:  Okej.
14289:  Robię to dlatego, że oni, to znaczy nasze wojska, są bardzo nieodporne na obrażenia ogniowe.
14296:  Bardzo.
14298:  I w zasadzie bardziej się nam opłaca, żeby użyli tego ładunku, niż wchodzić z nimi w walkę w zwarciu.
14305:  Taka prawda.
14306:  Znaczy naprawdę szybszy jest od nas krasnolot, prędkość 32, prędkość 31.
14312:  Prawie.
14330:  No, a jednego straciliśmy tylko.
14342:  Potem możemy się zblobować i ich pokonać, to już nie będzie problem.
14348:  Dobra.
14350:  Piechotę z mieczami można troszeczkę wycofać.
14352:  Górnicy, górnicy.
14354:  Ci jeszcze mają ładunki wybuchowe.
14363:  Dobrze.
14364:  Łucznicy.
14373:  Dobrze.
14379:  Okej Jedyny oddział został mianowany hondolowymi Rosjanami użytymi jako mniejsza armata Ale byli i tak bardziej przydatni, bo ich śmierć przynajmniej na coś się, wiecie, zdała Przeciwnik stracił mianowicie amunicję A to zawsze dobra wiadomość No doskonale, doskonale
14414:  No więc prawda jest taka, że lord, głównie lord nam zagraża.
14418:  Nie.
14421:  Macie się nie ruszać.
14430:  No gdzieś tam jeszcze jest, ten cholerny.
14439:  Oddział górników z ładunkami wybuchowymi, tutaj jest!
14450:  Tutaj jest, dobrze.
14456:  Oni się teraz zamachną.
14462:  No dobrze.
14464:  Jestem ciekaw jak to wyjdzie.
14474:  Może być różnie moi drodzy, to jest ciekawe.
14479:  No nic, zobaczymy.
14484:  Mamy Ushapti.
14485:  Ushapti mogło sporo zmienić.
14488:  Mamy też regenerację.
14491:  Ona niewiele nam się zda.
14495:  Co jednak cholerni krasnoludowie!
14502:  Teraz próbujcie ich o flankę... Co ty robisz? !
14515:  Dobrze, tych mi wyeliminować.
14518:  I tych, zachwiani są już, dobrze.
14521:  Forbis, żelata.
14525:  W zasadzie wojownicy Nehekary są MVP tutaj znowu walki.
14530:  Dobrze, zabiliście ich, nieważne.
14533:  Celujcie w następnych.
14542:  Nie wiem, czy chcę wojowników Nehekary za nimi posyłać.
14544:  Wojowników Nehekary przekierujemy tutaj.
14548:  Pan szkielet nie myśli, pan szkielet wykonuje rozkazy.
14551:  No niestety.
14553:  Dlatego musimy ich wydawać dużo.
14557:  Jedyny sposób.
14558:  No, ładnie, ładnie, ładnie, ładnie, ładnie.
14560:  Wyeliminujcie jak najwięcej.
14562:  Wojownicy Nehekary już 76 wybili, doskonale.
14564:  A.
14583:  Okej.
14584:  Jak tam sytuacja?
14587:  Macie ich odprowadzić z pola bitwy, dziękuję, z góry.
14592:  Nawet się przywzje u szapti za moment.
14604:  Czy tak wyglądają krasnali maślana?
14610:  No poślimy ich tutaj.
14622:  Świadomość nie gwarantuje procesu myślowego.
14625:  Przemiłosz Skupiński dodaje.
14626:  Jestem tego życiowym dowodem.
14630:  Dlaczego hejtujecie sami siebie?
14635:  Czy nasze strzały w ogóle tutaj dolatują?
14641:  Mam wątpliwości.
14643:  Jak tam wojownicy Nehekary?
14646:  Zabicie mi tego cholernego krasnala.
14654:  Oho.
14655:  Górnicy wstrząśnięci.
14657:  No brzmi jak górnicy.
14661:  Oho, następni.
14663:  Ej, że taka to jest żenada!
14672:  Dobra, odprowadźcie ich z pola bitwy.
14683:  Dobra, są u szafki.
14689:  Gdzie najlepiej ich przyzwać?
14692:  Tutaj myślę.
14705:  Dobrze, wyrżnąć ich!
14709:  Good, wystarczyło, że się pojawili, nie?
14711:  I od razu, dobra, teraz tak, wszyscy na niego, u Shabti przede wszystkim.
14716:  Wyeliminujesz tego Lorda.
14720:  Jak wyeliminujecie Lorda, będzie okej.
14724:  Lord będzie szedł w tamtą stronę zapewne.
14731:  Dobrze.
14734:  2100.
14734:  Jezus, oni mogą go nie zabić.
14738:  2019.
14740:  Może pamiętam jeszcze rok 2019.
14742:  To był dobry rok.
14746:  Może coś do powiedzenia rodzicom wybitych przez cie górników.
14750:  Tyle, że u Szabti zginęli.
14753:  I smuci mnie to.
14757:  Znaczy uważam, że jeżeli jednostka jest przyzwana, to powinna już zostać na polu bitwy.
14760:  Byłoby to niesamowicie zbalansowane.
14763:  Nasze jednostki są wolniejsze od krasnoluda.
14765:  No ja nie żartuję.
14768:  Drobne zwycięstwo my ass.
14774:  No ale... Zobaczcie.
14777:  Górnicy z ładunkami wybuchowymi największe straty zadali.
14783:  To niesamowite, jak bardzo odwróciłoby się te relacje, gdyby to AI broniło się szkieletami suchymi.
14790:  Każdy rok był dobry przed 2020.
14793:  Co było takiego złego w 2020?
14797:  A musimy zrobić tak.
14801:  Świetnie, za turę będziemy mieli lepszy garnizon.
14804:  Okej.
14805:  Everything.
14808:  Okej, dostępne ulepszenie budynku, nie żartujcie sobie ze mnie w tym momencie.
14814:  A, już rozumiem, w 2020 roku był COVID, no proszę, nie pamiętałem.
14819:  W ogóle a propos, przypomniało mi się w bardzo dziwnej sekwencji COVID, demonetyzacja i tak dalej, aż jestem ciekaw,
14829:  aż jest oczywiście oczywiście moi drodzy oczywiście no przecież za delikatny temat nie feminizm o nie molestowanie o nie sprawdzamy sprawdzamy trzeba sprawdzić ten film trzeba sprawdzić ten film bardzo ważne sprawdźmy czy tutaj nie ma przypadkiem jakiegoś patostream a nie przepraszam patostreaming jest dozwolony tu co innego
14857:  Bardzo zabawne, oczywiście tu złożyłem apelację tradycyjnie, ale jest duże prawdopodobieństwo, że ten film się nie będzie na razie pokazywał w rekomendacjach tak zwanych.
14866:  Ooo!
14869:  Dupans de majonezy się pojawiła!
14882:  No i ukrywam, że to nie jest dobra wiadomość.
14890:  Yeah.
14891:  Dowodzenie dużą armią nam nic nie da w tym przypadku.
14897:  Jaką polecam grę do kupienia?
14900:  Przeglądam gry, które obecnie są na rynku, albo ja mam, albo są na podtarcie zadu.
14903:  Warhammer 40 000 Mechanicus.
14910:  No tutaj jest problem taki, że mają mapę gazy.
14915:  Oho, już widzę drugi problem.
14917:  Mapa.
14920:  To jest prawdopodobnie jedna z najgorszych map, jaką mogliśmy mieć.
14925:  Tu jest w miarę płasko.
14929:  A tutaj na tym wzgórze jak jest?
14934:  Beznadziejnie.
14938:  No nic.
14942:  U Shabti będą dobrzy prawdopodobnie w tej walce, ale to będzie ciężka bitwa.
14948:  Już nie ma to tamto.
14959:  Już nie ma to tamto.
14963:  W razie czego mamy zapis i możemy zrobić taktyczne wycofanie.
14972:  Setra jest w bardzo złym kondycji, to mnie martwi.
14975:  Mega mnie to martwi.
14976:  Gdzie są Rydwany?
14983:  Tutaj.
14986:  Pamiętacie jak na Rydwany reaguje Konnica?
14989:  Hysterią.
14991:  Więc obiecuję sobie wiele po tej walce.
14994:  Yes!
15002:  Okej, tam jest, bardzo dobrze.
15009:  Hmm... Pojawiły się pierwsze obrazki z animacji War of the Rohirrim, która jest, z tego co rozumiem, spójna z trybem Lothra Jacksona.
15017:  To dobrze.
15019:  Nie śledzę tematu, ale trzeba będzie zobaczyć.
15025:  Konie bardzo nie lubią Redvanów.
15028:  Rycerze powołań, okej, okej, okej.
15030:  Rycerze, Rycerze Królestwa.
15032:  Knight of the Realm!
15033:  To jeszcze nie jest najgorsza jazda Brytończyków.
15038:  Tak, no największy problem to jest nasza szybkość, która jest ŻADNA!
15047:  Ole.
15049:  Nie jest źle.
15056:  Au!
15060:  Nie mamy zdecydowanie armii na walkę z konnicą.
15069:  Ale za to mamy włóczników.
15074:  No to po rydwanach.
15080:  Może uciekną, przynajmniej tyle dobrego będzie.
15084:  Niech uciekną, niech uciekną.
15090:  Uciekaj, uciekaj, uciekaj, uciekaj.
15097:  Jesus Christ.
15101:  A się Brytańczycy teraz zemszczą?
15106:  Okej.
15107:  Po jednostce.
15111:  Jaka to szkoda, że Setra się nie regeneruje.
15113:  Oj, oj, oj, oj.
15114:  No dobra, co lecą do nas rycerze na Pegazach?
15119:  Widzę, że będą przychodzić te jednostki i będą momentalnie wycinane.
15126:  Rycerze Królestwa tutaj nadciągają też.
15131:  Oj, oj, oj, oj, oni się tu mogą bardzo łatwo przedrzeć.
15147:  Hmm... Hmm...
15155:  Dobra.
15156:  Walcie w to, co możecie zabić.
15162:  Pierwsza szarża jest, widzę.
15172:  Oczywiście oni się tutaj przemieścili, wcale im tego nie kazałem zrobić, ale co tam.
15181:  Oj, bardzo dobrze, zwariowali.
15184:  Świetnie.
15199:  Ja używam buffów, to znaczy, że jest bardzo źle.
15211:  Dobrze, dobrze, dobrze, dobrze, debuffować ich.
15217:  Nie, nie przemieszczaj się.
15218:  Żaden się nie ma nie przemieszczać.
15220:  Tryb strażniczy.
15227:  Oh boy, oh boy.
15228:  Niedobrze, niedobrze.
15236:  Nie podoba mi się to, co tu się dzieje.
15237:  Bardzo mi się nie podobają, zwłaszcza te pegazy cholerne.
15249:  Oho.
15252:  Tu się zaczyna.
15253:  Dobra, spróbujemy rydwanami wyjść.
15272:  Zaszarżujcie nauczników.
15278:  Oj, oj, oj, oj, dobrze, dobrze, dobrze, schodźcie świetnie, bardzo dobrze, o to chodzi.
15289:  Chyba pomysł z Rydwanami nie był głupi.
15295:  Co się tutaj dzieje?
15295:  Uszapki.
15297:  Dobrze, Pegazy nie żyją, świetnie.
15305:  No ty, ty, ty stąd się wyekspeduj bardzo proszę.
15309:  Boże, nie widzę co się tutaj dzieje nawet!
15316:  Nie, nie, nie, nie, tam, tam, tam, tam, tam, tam atakujecie.
15323:  Dobrze, posiłki.
15327:  Dupans de majonez, walczcie z nią.
15333:  Okej, okej, okej, okej, okej, dobrze.
15339:  Setra, gdzie jest Setra?
15340:  Setra!
15344:  Tak!
15346:  Nie zdążyłem.
15347:  O, niedobrze, niedobrze, bardzo niedobrze.
15356:  Jezu, to jest... Nie zauważyłem, że tu są jakieś cholerne treburze.
15360:  Dziwię się, co mnie wycina.
15361:  O!
15373:  O nie.
15373:  Oj, ten zginie.
15376:  Jak się nie postaram odpowiednio.
15379:  No.
15382:  Dobrze, mamy uszapti.
15383:  Uszapti.
15385:  Niech wyeliminują te trebusze cholerne.
15388:  Czy ktoś może walczyć z dupan z de majonez cholerną, której nienawidzę?
15392:  Jak widać, już widzicie dlaczego.
15399:  O mój Boże, o mój Boże.
15402:  Cała armia padnie za moment.
15409:  No, co ty robisz?
15413:  Poziom kretynizmu tych jednostek sprzeda... Nie, będę musiał się wycofać stamtąd, bo bałem się.
15420:  Wycofać się i we właściwym miejscu zaatakować.
15436:  Dibuffy na niej nie zadziałały.
15437:  Mamy po prostu więcej, lepiej wylewelowanych jednostek.
15441:  Nic z tym fantem nie zrobię.
15447:  I co więcej, część w ogóle z naszych wojsk nie brała udziału w bitwie, bo tak.
15452:  Co totalnie mnie już rozwala.
15463:  Przegrają to, ale my z tego wyjdziemy w gorszej kondycji.
15466:  Z drugiej strony, jeżeli przeżyją bohaterowie, to jeszcze nie będzie tak źle.
15476:  Muszą przeżyć bohaterowie i muszą przeżyć, to jest najważniejsze, sarkofagi dusz.
15487:  Świetnie, już nie ma amunicji.
15496:  Dobrze.
15501:  Cholerne trebusze już nas nie napieprzają, chyba nie.
15506:  Zresztą jakieś czary, świetnie.
15510:  Czy ktoś może zabić ewentualnie... cholerną... sfrancuziałą Pindzie?
15517:  Dziękuję.
15525:  O bogowie.
15529:  Pyrrusowe zwycięstwo po raz kolejny, nie?
15532:  Że u Szaptii jeszcze są.
15535:  Zabijcie to cholerstwo.
15537:  Werny z Warkoczem.
15539:  Tylko dwie armie były.
15544:  Zabij ją, zabij.
15545:  108 zostało.
15545:  No, 46!
15546:  Jest!
15546:  Dobrze!
15547:  Przyszedł!
15554:  Jezus, jeszcze jeden oddział?!
15559:  Rany boskie!
15562:  Ja już nie mam z czym tym walczyć!
15566:  Czym z tym walczyć?
15570:  Rany boskie.
15573:  No to nie, to jest niemożliwe w takim razie.
15576:  To jest niemożliwe.
15578:  Dobra, trzeba będzie wczytać.
15585:  Rany boskie.
15585:  Tak, zapomniałem zupełnie.
15587:  Zapomniałem.
15588:  CETERAŻNE!
15591:  Moja Morati by się przydała na kosi takie podrzędne czarodziejki.
15594:  Generalnie by się przydał jakiś wylewelowany bohater, nie?
15597:  Tak jak mówię, Kemli muszą zawsze nacierać w dwie armie.
15600:  Inaczej to się może skończyć bardzo źle.
15604:  Mamy francuski.
15605:  Chcę... Wczytaj.
15609:  Szybki zapis.
15611:  Dobrze.
15614:  Jezus Maria, 24. sierpnia.
15616:  To jest niesamowite, jak się gra w tego Warhammera, nie?
15618:  Od razu mija czas.
15621:  Zero strat.
15622:  Nie, bo to jest błąd zawsze, jak wyjdziesz z bitwy.
15625:  Bawia się coś takiego.
15628:  Ja mam dumb saves coming, ja mam dumb saves coming.
15631:  To jest konieczne, absolutnie, zawsze.
15636:  Zwłaszcza, gdy to my zostajemy zaatakowani.
15654:  Teraz możecie mnie krytykować.
15666:  Tyle w temacie.
15678:  Tak.
15679:  Bardzo dobrze.
15681:  Teraz można napierać.
15683:  Mistrzowski ruch, prawda?
15684:  Też jestem z ciebie dumny.
15686:  Bardzo długo nad nim myślałem, ale w końcu się odważyłem.
15692:  Absolutnie tak, zdecydowanie, zdecydowanie.
15696:  I teraz Setra może wylizać rany, bardzo dobrze.
15698:  Polecam swej drogi ten sposób, uratował mi wiele kampanii.
15701:  Alternatywą byłoby wysłanie do Legend of Total War.
15708:  Tymczasem tutaj po raz kolejny.
15712:  Ale to jest akurat dobre, bo tutaj mamy farmę urn kanopskich, więc przynajmniej tyle.
15719:  Okej.
15721:  Dużo pieniądza za to jest.
15723:  Dużo pieniądza.
15728:  Lament ossuarium.
15729:  Obrona dla wojowników na Hekary i jednostek Rydwanów.
15732:  Dziękuję.
15733:  To jest przydatne.
15734:  Dobrze.
15737:  Iiii... Król Łakaw, tak.
15741:  Na piramidę z nas jeszcze nie stać.
15744:  A potrzebujemy ją tutaj.
15751:  Dobrze.
15751:  Bardzo dobrze.
15752:  Dobrze.
